계정,연도,상품번호,판매자코드,ROAS%,광고비,광고전환매출,클릭
dlwodbs222,2025,4406358453,WB1FC78,313,10527,32950,29
dlwodbs222,2025,4060109749,W666BA4,5779,858,49580,2
dlwodbs222,2025,4369807019,WA3091B,4806,2585,124240,4
dlwodbs222,2025,4060084505,인스탁스 2매,1041,7205,75000,6
dlwodbs222,2025,4463460024,,20348,132,26860,1
dlwodbs222,2025,4494693100,,204,43637,88840,58
dlwodbs222,2025,4494697166,WEEC554,669,6699,44840,9
dlwodbs222,2025,4494698064,WCE3D84,13106,407,53340,1
dlwodbs222,2025,4494703004,WAC1AE4,3706,880,32610,2
dlwodbs222,2025,4494704692,WFD6B4F,800,2024,16200,6
dlwodbs222,2025,4494704965,WBEDC8A,9273,583,54060,2
dlwodbs222,2025,4494706824,W897DAC,1428,2222,31730,5
dlwodbs222,2025,4494707900,WDD703A,2216,1485,32910,2
dlwodbs222,2025,4306771184,W8DCEAB,8472,396,33550,1
dlwodbs222,2026,4060048128,WE7131A,2790,1496,41740,3
dlwodbs222,2026,4060084505,인스탁스 2매,643,478060,3075000,223
dlwodbs222,2026,4060157796,WB7CBD0,11691,440,51440,1
dlwodbs222,2026,4060174890,WD328C3,2518,1573,39610,4
dlwodbs222,2026,4060220734,W8F0F71,4268,1133,48360,2
dlwodbs222,2026,4060222678,WA295EB,1092,8734,95360,17
dlwodbs222,2026,4060296125,WB47028,20633,319,65820,1
dlwodbs222,2026,4060307827,W8E3DD0,11588,495,57360,1
dlwodbs222,2026,4060352658,WB4300E,233,27819,64760,43
dlwodbs222,2026,4060391218,WE5E830,2028,3410,69140,6
dlwodbs222,2026,4060441397,WB6EA20,10209,297,30320,1
dlwodbs222,2026,4060482911,W479E75,7991,2706,216230,5
dlwodbs222,2026,4060530338,W55D84A,9148,1155,105660,3
dlwodbs222,2026,4060538901,WC4B9D3,1408,4510,63480,5
dlwodbs222,2026,4060570719,WC0DAE1,465,7689,35740,7
dlwodbs222,2026,4121993619,WCA43BA,3724,2321,86440,6
dlwodbs222,2026,4122011304,WB75130,4612,7084,326700,9
dlwodbs222,2026,4122059916,,1327,3861,51230,9
dlwodbs222,2026,4122073190,WC06542,8359,462,38620,1
dlwodbs222,2026,4306764020,W0CF942,5886,440,25900,2
dlwodbs222,2026,4306768487,W7BAD8C,610,5775,35200,8
dlwodbs222,2026,4306769235,W1AFB42,9045,330,29850,1
dlwodbs222,2026,4306770909,W287CCE,530,8140,43180,8
dlwodbs222,2026,4306772418,W789D79,5603,660,36980,2
dlwodbs222,2026,4306773510,WACF5BA,6070,880,53420,2
dlwodbs222,2026,4306781515,W1BE12E,4321,1408,60840,4
dlwodbs222,2026,4306781792,WB0F749,1381,1980,27340,4
dlwodbs222,2026,4306784978,W652450,970,2222,21550,7
dlwodbs222,2026,4338870792,WC82D27,4577,1529,69980,3
dlwodbs222,2026,4365521237,WBAE3AD,5205,770,40080,2
dlwodbs222,2026,4365529984,WF4A4B1,4472,1518,67880,3
dlwodbs222,2026,4365560846,WBAB8E3,5496,1540,84640,4
dlwodbs222,2026,4369077735,WF5C515,279,7579,21120,17
dlwodbs222,2026,4369078288,WE10974,2575,1166,30030,2
dlwodbs222,2026,4369079477,WD010DB,2312,2068,47820,4
dlwodbs222,2026,4369082214,W9FE76F,1962,1166,22880,3
dlwodbs222,2026,4369110150,W82CD8E,3160,990,31280,2
dlwodbs222,2026,4369119016,W8B826D,856,5027,43040,10
dlwodbs222,2026,4369120087,W887BCB,1536,3300,50700,6
dlwodbs222,2026,4369123471,W310716,3545,2068,73320,4
dlwodbs222,2026,4369124484,W9E4A4D,2382,1100,26200,2
dlwodbs222,2026,4494688405,WAF3ACF,1368,1034,14150,2
dlwodbs222,2026,4494689327,WFGJIB0,2577,1573,40530,3
dlwodbs222,2026,4494689655,WFFXMJC,3027,550,16650,1
dlwodbs222,2026,4494697166,WEEC554,2637,5951,156940,7
dlwodbs222,2026,4369806848,WA322B4,725,2200,15950,4
dlwodbs222,2026,4494699926,WEEC51B,2018,2948,59490,5
dlwodbs222,2026,4369129897,WDA4985,3708,660,24470,1
dlwodbs333,2025,3704085505,,7682,2607,200280,8
dlwodbs333,2025,3704094002,,4619,616,28450,2
dlwodbs333,2025,3704230630,,5937,3157,187440,12
dlwodbs333,2025,3704295644,,1481,2266,33550,6
dlwodbs333,2025,3704527567,,1510,2266,34220,7
dlwodbs333,2025,3704562254,,13041,242,31560,2
dlwodbs333,2025,3704915042,,981,12595,123550,23
dlwodbs333,2025,3704919938,,36935,341,125950,1
dlwodbs333,2025,3705484785,,247,145618,360090,300
dlwodbs333,2025,3705528058,,422,5896,24890,20
dlwodbs333,2025,3705542645,,399,5577,22240,12
dlwodbs333,2025,3872287391,,28825,297,85610,1
dlwodbs333,2025,3877355611,,50692,451,228620,2
dlwodbs333,2025,3877437608,,3324,1716,57040,5
dlwodbs333,2025,4060400576,,567,7403,41980,18
dlwodbs333,2025,4060442562,,6968,308,21460,1
dlwodbs333,2025,4393450645,LCE_MX_L6937891_00,1136,4334,49250,7
dlwodbs333,2025,4393456942,LCE_MX_L7398433_00,497,15994,79440,20
dlwodbs333,2025,4393460357,LCE_MX_L1801233_00,247,13816,34060,15
dlwodbs333,2025,4393467478,LCE_MX_L9619014_00,479,23276,111450,31
dlwodbs333,2025,4393485215,LCE_MX_L2374789_00,1211,1320,15980,2
dlwodbs333,2025,4393499496,LCE_MX_L6882373_00,558,7931,44240,11
dlwodbs333,2025,4393500660,LCE_MX_L2742514_00,2270,1177,26720,2
dlwodbs333,2025,4393524091,LCE_MX_L7073743_01,201,27346,55010,36
dlwodbs333,2025,4393563456,LCE_MX_L7825561_01,1861,3102,57730,4
dlwodbs333,2025,4393566920,,5386,17281,930800,26
dlwodbs333,2025,4393577127,LCE_MX_L0945654_00,2689,1430,38450,2
dlwodbs333,2025,4393606797,LCE_MX_L2473123,448,32703,146400,33
dlwodbs333,2025,4393648747,LCE_MX_L1159807,550,2321,12770,6
dlwodbs333,2025,4393660307,LCE_MX_L8169110_00,4594,3498,160700,5
dlwodbs333,2025,4393695735,LCE_MX_L5759235,335,21670,72650,28
dlwodbs333,2025,4394483162,LCE_MX_L5498286_00,424,8228,34920,11
dlwodbs333,2025,4394515808,LCE_MX_L5323764_00,1064,5115,54420,7
dlwodbs333,2025,4394517636,LCE_MX_L7212095_01,435,10692,46500,13
dlwodbs333,2025,4394528013,LCE_MX_L7896830_00,23632,869,205360,2
dlwodbs333,2025,4394530526,LCE_MX_L4785215_00,3424,1100,37660,2
dlwodbs333,2025,4394557525,LCE_MX_L7878524_00,214,8646,18470,13
dlwodbs333,2025,4394591684,LCE_MX_L0827907_00,346,9394,32490,17
dlwodbs333,2025,4394627222,LCE_MX_L0071000_00,4989,1859,92740,5
dlwodbs333,2025,4394634078,LCE_MX_L4315381_00,732,36531,267360,56
dlwodbs333,2025,4395057010,LCE_MX_L1425026_00,5952,2629,156480,9
dlwodbs333,2025,4395058880,LCE_MX_L6461742_00,216,8151,17570,10
dlwodbs333,2025,4395088934,,539,11627,62700,14
dlwodbs333,2025,4395102507,LCE_MX_L7951317_00,650,3652,23740,6
dlwodbs333,2025,4395115702,LCE_MX_L7956882,647,4752,30760,8
dlwodbs333,2025,4395117128,,1346,3322,44700,4
dlwodbs333,2025,4395136584,LCE_MX_L0613756,594,14949,88730,18
dlwodbs333,2025,4395139304,LCE_MX_L4338765,3829,1144,43800,2
dlwodbs333,2025,4395156234,,2601,5291,137640,7
dlwodbs333,2025,4395161845,LCE_MX_L5840631,2804,3377,94700,5
dlwodbs333,2025,4395206960,LCE_MX_L5380852,7189,1914,137590,3
dlwodbs333,2025,4395223745,,484,6094,29520,9
dlwodbs333,2025,4395253524,LCE_MX_L2755817_00,5998,594,35630,2
dlwodbs333,2025,4395257305,,558,2640,14740,3
dlwodbs333,2025,4395270238,LCE_MX_L3626706_00,912,2376,21680,4
dlwodbs333,2025,4395277298,LCE_MX_L9587053,272,22836,62120,26
dlwodbs333,2025,4395285978,LCE_MX_L7967004_00,668,2717,18160,4
dlwodbs333,2025,4395332427,LCE_MX_L6428513_00,532,10945,58200,16
dlwodbs333,2025,4395212369,,2058,1848,38040,2
dlwodbs333,2025,4393455851,LCE_MX_L7918529_00,406,14432,58610,18
dlwodbs333,2025,4393459321,LCE_SX_L6132067_00,2755,1309,36060,3
dlwodbs333,2025,4393464874,LCE_SX_L0401827,11381,616,70110,2
dlwodbs333,2025,4393465111,LCE_SX_L6119495,8113,759,61580,2
dlwodbs333,2025,4393482752,LCE_SX_L7440478_00,23839,385,91780,1
dlwodbs333,2025,4393485501,LCE_SX_L7173809_00,2947,1155,34040,3
dlwodbs333,2025,4393507338,LCE_SX_L5322642_00,8487,1265,107360,3
dlwodbs333,2025,4393507836,LCE_SX_L5584706,7348,3729,274020,9
dlwodbs333,2025,4393534533,,6961,363,25270,1
dlwodbs333,2025,4393560139,LCE_SX_L0658203,13787,385,53080,1
dlwodbs333,2025,4393569327,LCE_SX_L8514357_00,2748,1639,45040,5
dlwodbs333,2025,4393610830,LCE_SX_L4922108,3779,869,32840,2
dlwodbs333,2025,4393611464,LCE_MX_L1734869_00,231,7535,17370,11
dlwodbs333,2025,4393633428,LCE_SX_L0321785_00,11067,759,84000,2
dlwodbs333,2025,4393634793,LCE_SX_L1853394,1781,880,15670,2
dlwodbs333,2025,4393643085,LCE_MX_L5322177_00,553,5533,30620,6
dlwodbs333,2025,4393695960,LCE_SX_L7756339,3063,1848,56610,5
dlwodbs333,2025,4393708490,LCE_SX_L3066438_03,6683,385,25730,1
dlwodbs333,2025,4393708568,LCE_SX_L3066433_00,1483,770,11420,2
dlwodbs333,2025,4393710103,LCE_SX_L3066484_00,649,1760,11420,4
dlwodbs333,2025,4394416298,LCE_SX_L3755057_00,15678,385,60360,1
dlwodbs333,2025,4394500372,LCE_SX_L7554463_00,2384,3817,91000,10
dlwodbs333,2025,4394502275,LCE_SX_L6363433_00,1188,1485,17640,4
dlwodbs333,2025,4394505674,LCE_SX_L2018014_00,4629,385,17820,1
dlwodbs333,2025,4394508097,LCE_SX_L2510389_00,213,8448,18030,22
dlwodbs333,2025,4394508902,LCE_SX_L5715765_00,5048,3179,160480,8
dlwodbs333,2025,4394536723,LCE_SX_L0795451_00,3367,825,27780,2
dlwodbs333,2025,4394536879,LCE_SX_L7502380,1076,2728,29360,7
dlwodbs333,2025,4394546958,LCE_MX_L7332724_01,522,2299,12000,3
dlwodbs333,2025,4394560324,LCE_SX_L0237110_00,2912,1529,44520,4
dlwodbs333,2025,4394588076,LCE_SX_L8182404_01,5121,770,39430,2
dlwodbs333,2025,4394588705,LCE_SX_L8971298_00,2183,1375,30020,3
dlwodbs333,2025,4394590305,,7574,770,58320,2
dlwodbs333,2025,4394631363,LCE_SX_L5637910_00,7540,352,26540,1
dlwodbs333,2025,4395060038,LCE_SX_L3927992_00,21423,385,82480,1
dlwodbs333,2025,4395073529,LCE_MX_L3980046,771,6171,47560,10
dlwodbs333,2025,4395073778,LCE_SX_L7522840_00,12242,363,44440,1
dlwodbs333,2025,4395087379,LCE_SX_L3812997_00,18470,330,60950,1
dlwodbs333,2025,4395123465,LCE_SX_L5979821_00,6010,1144,68760,3
dlwodbs333,2025,4395139052,LCE_MX_L2639710,991,1727,17120,4
dlwodbs333,2025,4395148935,LCE_SX_L1390187_00,4815,935,45020,3
dlwodbs333,2025,4395149160,LCE_SX_L2917633_00,5243,2299,120540,8
dlwodbs333,2025,4395213261,,14556,385,56040,1
dlwodbs333,2025,4395262336,LCE_SX_L0029603_00,12379,957,118470,3
dlwodbs333,2025,4395331066,LCE_SX_L6060541_00,3221,1529,49250,4
dlwodbs333,2025,4395333611,,3987,1848,73680,5
dlwodbs333,2025,4395334211,,5252,385,20220,1
dlwodbs333,2025,4401791810,,1512,2651,40080,3
dlwodbs333,2025,4402828220,LCE_MX_L1111935_00,568,8041,45640,11
dlwodbs333,2025,4432150957,,468,22121,103470,26
dlwodbs333,2025,4432151365,,1705,1859,31700,5
dlwodbs333,2025,4432151378,,1385,2288,31700,6
dlwodbs333,2025,4432154138,,1888,4906,92640,8
dlwodbs333,2025,4438185989,LCE_SX_L1354686_00,5423,385,20880,1
dlwodbs333,2025,4393479920,LCE_SX_L6286064_00,2378,1430,34000,3
dlwodbs333,2025,4444585544,LCE_SX_L1058283_00,33982,385,130830,1
dlwodbs333,2025,4401794818,LCE_MX_L5715034_00,854,9119,77840,10
dlwodbs333,2025,4494136786,LCE_MX_L0062172_00,449,15686,70450,18
dlwodbs333,2025,4393686713,LCE_SX_L5693297_01,377,17105,64440,38
dlwodbs333,2025,4393431148,LCE_SX_L9544523_03,1443,1485,21430,3
dlwodbs333,2026,4393431148,LCE_SX_L9544523_03,8659,495,42860,1
dlwodbs333,2026,4393454408,LCE_MX_L3282711_00,367,6336,23280,5
dlwodbs333,2026,4393458594,LCE_MX_L3957155_01,236,8393,19840,12
dlwodbs333,2026,4393696769,LCE_MX_L3003874,394,24365,95940,20
dlwodbs333,2026,4393710353,LCE_SX_L3066454_00,1602,825,13220,2
dlwodbs333,2026,4394505556,LCE_MX_L3075847_00,420,4334,18210,4
dlwodbs333,2026,4394508097,LCE_SX_L2510389_00,1118,1650,18440,4
dlwodbs333,2026,4394515808,LCE_MX_L5323764_00,1538,4972,76460,4
dlwodbs333,2026,4394536652,LCE_MX_L5314886,204,15356,31300,15
dlwodbs333,2026,4394557525,LCE_MX_L7878524_00,229,8250,18860,12
dlwodbs333,2026,4394558857,LCE_SX_L1251408_03,2532,1364,34530,4
dlwodbs333,2026,4394591684,LCE_MX_L0827907_00,610,6182,37680,7
dlwodbs333,2026,4394634078,LCE_MX_L4315381_00,344,23639,81240,24
dlwodbs333,2026,4395285978,LCE_MX_L7967004_00,3432,5291,181600,6
dlwodbs333,2026,297632455,,24601,396,97420,4
dlwodbs333,2026,4393550073,LCE_MX_L4895089,785,3487,27360,3
dlwodbs333,2026,4393652404,LCE_MX_L8173242_00,2483,1210,30040,1
dlwodbs333,2026,4394485785,LCE_MX_L7072801_00,919,3564,32740,3
dlwodbs333,2026,4395086575,LCE_MX_L2393760_00,2910,2101,61140,2
dlwodbs333,2026,4395153730,LCE_MX_L1157344_00,1664,3168,52710,3
dlwodbs333,2026,4481141255,LCE_MX_L6990516_00,724,23254,168280,23
dlwodbs333,2026,4691450480,LCE_MX_L7371705_00,978,7073,69140,6
dlwodbs333,2026,4691724213,LCE_MX_L0087872_00,632,5434,34360,5
dlwodbs333,2026,4691749738,LCE_MX_L5114919_00,673,7458,50180,6
dlwodbs333,2026,4691875745,LCE_MX_L7753889,509,6743,34290,5
dlwodbs333,2026,4692131068,LCE_MX_L7565024_00,3284,7645,251100,6
dlwodbs333,2026,4692136031,LCE_MX_L8520744_01,940,2508,23580,2
dlwodbs333,2026,4692140325,LCE_MX_L2196550_00,252,7392,18660,7
dlwodbs333,2026,4706389327,LCE_MX_L0402029_00,460,4345,19970,8
dlwodbs333,2026,4393653420,LCE_SX_L2931655_00,11062,660,73010,1
dlwodbs333,2026,4395127149,LCE_SX_L7562856_00,13886,649,90120,1
dlwodbs333,2026,4396436450,LCE_SX_L6328969,1302,1683,21920,3
dlwodbs333,2026,4691737041,LCE_SX_L0440111_00,2080,649,13500,1
dlwodbs333,2026,4692138635,LCE_SX_L0123451_05,3394,759,25760,2
dlwodbs333,2026,4713983901,WAC8A86,5834,649,37860,1
dlwodbs333,2026,4713984113,W92CE79,3310,2112,69900,6
dlwodbs333,2026,4713984181,WFHPK93,13242,660,87400,1
dlwodbs333,2026,4713985084,WD5548C,29222,99,28930,1
dlwodbs333,2026,4713985172,WEBDCC0,1085,1771,19220,5
dlwodbs333,2026,4713989478,WFIFXEW,2951,1309,38630,2
dlwodbs333,2026,4713991613,W9BBCD6,2382,957,22800,2
dlwodbs333,2026,4713992249,WEADBEF,1091,770,8400,2
dlwodbs333,2026,4713992305,WD59A31,1492,638,9520,1
dlwodbs333,2026,4713994435,WFEEF6D,10589,231,24460,1
dlwodbs333,2026,4713995075,WB825DC,826,1089,9000,4
dlwodbs333,2026,4713995940,WC43485,7174,506,36300,1
dlwodbs333,2026,4713996295,WB8CAD8,674,1441,9710,3
dlwodbs333,2026,4394628077,LCE_SX_L0071002_00,4903,638,31280,2
dlwodbs333,2026,4713984751,WF0C45A,9805,297,29120,1
dlwodbs333,2026,4713997111,WF261C9,3564,638,22740,2
rejoice794,2025,4164422668,LCE_SX_L3732397_00,2053,7029,144300,21
rejoice794,2025,4164425637,LCE_MX_L7386323_00,579,4587,26540,8
rejoice794,2025,4164425995,LCE_SX_L7119590_00,1037,19129,198320,24
rejoice794,2025,4164430575,LCE_SX_L6949897_00,309,29150,90160,33
rejoice794,2025,4164433547,LCE_MX_L7350067_00,714,19536,139580,25
rejoice794,2025,4164434331,LCE_MX_L3587585_00,2630,29150,766680,37
rejoice794,2025,4164438616,LCE_MX_L5351656_00,228,27808,63270,31
rejoice794,2025,4164439856,LCE_MX_L7808714_00,517,18260,94410,25
rejoice794,2025,4164441075,LCE_MX_L1363418_00,1975,2915,57560,5
rejoice794,2025,4164442965,LCE_MX_L6428263_00,536,45056,241510,66
rejoice794,2025,4164443841,LCE_MX_L3910026_00,505,17787,89870,20
rejoice794,2025,4164447596,LCE_MX_L7866705_00,1187,6017,71420,13
rejoice794,2025,4164447961,LCE_MX_L0425034_00,658,15279,100560,19
rejoice794,2025,4164450038,LCE_MX_L0517298_00,367,6556,24090,16
rejoice794,2025,4164452625,LCE_MX_L7101342_01,298,31317,93460,35
rejoice794,2025,4164457947,LCE_MX_L7618921_00,2722,935,25450,1
rejoice794,2025,4164459110,LCE_MX_L1979008_00,678,9438,63950,15
rejoice794,2025,4164461439,LCE_MX_L3996649_00,366,58421,213860,73
rejoice794,2025,4164465722,LCE_SX_L3985301_00,218,34221,74560,37
rejoice794,2025,4164468376,LCE_MX_L7398062_00,285,37686,107580,47
rejoice794,2025,4172029670,LCE_MX_L6090486_00,214,30899,66170,34
rejoice794,2025,4173572601,LCE_SX_L1893151_00,13735,385,52880,1
rejoice794,2025,4193075714,LCE_MX_L8779508_00,5330,2167,115500,13
rejoice794,2025,4193083681,LCE_MX_L6193056_00,596,19129,114000,23
rejoice794,2025,4193104960,LCE_MX_L3599552,232,35486,82380,39
rejoice794,2025,4193115290,LCE_MX_L9550337_00,287,27104,77850,37
rejoice794,2025,4193135120,LCE_SX_L6063039_00,408,24475,99880,56
rejoice794,2025,4193136306,LCE_SX_L6062182_00,3220,3102,99880,9
rejoice794,2025,4193136592,LCE_SX_L3238969_00,715,5951,42540,16
rejoice794,2025,4193146261,LCE_MX_L9629453,586,32230,188760,38
rejoice794,2025,4193158840,LCE_MX_L1005909,235,9526,22400,13
rejoice794,2025,4193162660,LCE_MX_L4998269_00,378,14982,56690,16
rejoice794,2025,4193164441,LCE_MX_L8109449_00,1479,41382,611980,52
rejoice794,2025,4193166624,LCE_SX_L7796462_00,2237,17721,396410,23
rejoice794,2025,4193187455,LCE_MX_L7891098_01,338,58201,196820,70
rejoice794,2025,4193203119,LCE_MX_L7750004_00,632,25487,161080,31
rejoice794,2025,4193205188,LCE_SX_L4180533_00,2401,8338,200210,10
rejoice794,2025,4193210146,LCE_MX_L9720894_00,360,8800,31720,10
rejoice794,2025,4193212001,LCE_MX_L1581829_00,3377,1452,49040,3
rejoice794,2025,4193219423,LCE_SX_L1196799_00,494,31361,154820,39
rejoice794,2025,4193221311,LCE_SX_L8712565_00,2128,3663,77940,4
rejoice794,2025,4193254855,LCE_SX_L0963946_00,550,8635,47480,12
rejoice794,2025,4193263802,LCE_SX_L8507743_00,8269,1584,130980,5
rejoice794,2025,4193263899,LCE_SX_L9648386_00,1741,1287,22410,3
rejoice794,2025,4193264946,LCE_SX_L9648511_00,3055,3135,95780,7
rejoice794,2025,4193270275,LCE_MX_L0605741_00,573,7656,43880,11
rejoice794,2025,4193285067,LCE_MX_L4323141,1024,15983,163590,22
rejoice794,2025,4193297679,LCE_MX_L7422876_00,547,38225,209200,46
rejoice794,2025,4193308849,LCE_MX_L7073828_00,1640,7304,119780,9
rejoice794,2025,4193321887,LCE_SX_L1374812,5407,2398,129660,6
rejoice794,2025,4193333596,LCE_SX_L6520110_00,770,4235,32600,5
rejoice794,2025,4193335117,LCE_MX_L0899714_00,439,5302,23270,15
rejoice794,2025,4193337855,LCE_MX_L4898863_00,246,43340,106630,52
rejoice794,2025,4193685534,LCE_MX_L2595428_00,8748,880,76980,2
rejoice794,2025,4193702916,LCE_MX_L6919085,303,27731,84000,45
rejoice794,2025,4197014051,LCE_MX_L6178007_00,553,52756,291680,63
rejoice794,2025,4197014477,LCE_MX_L6360358_00,1670,4631,77350,8
rejoice794,2025,4197015360,,887,5269,46710,21
rejoice794,2025,4197016541,LCE_MX_L0391152_00,858,9812,84140,14
rejoice794,2025,4197023267,LCE_SX_L5854398_00,3154,1925,60710,5
rejoice794,2025,4197030429,LCE_MX_L0933172_00,539,11638,62780,16
rejoice794,2025,4197030845,,616,6116,37670,10
rejoice794,2025,4197032790,LCE_MX_L7397434_00,2248,5445,122400,12
rejoice794,2025,4197034130,LCE_MX_L9621413_01,797,19228,153170,26
rejoice794,2025,4197034638,LCE_MX_L9622288_00,772,9889,76340,12
rejoice794,2025,4197034684,,8281,3674,304250,6
rejoice794,2025,4197046991,LCE_MX_L4490989_00,903,10934,98720,16
rejoice794,2025,4197047564,LCE_SX_L0322196_00,1545,1155,17840,3
rejoice794,2025,4197053742,LCE_MX_L7402097_00,731,11418,83410,25
rejoice794,2025,4197058310,LCE_SX_L2582483_00,793,10736,85180,17
rejoice794,2025,4197061241,LCE_SX_L2819020_00,937,10692,100140,16
rejoice794,2025,4197078908,LCE_MX_L0446380_00,461,37180,171370,42
rejoice794,2025,4197086045,LCE_SX_L9589943_00,28608,385,110140,1
rejoice794,2025,4197089400,LCE_SX_L3951210_00,412,13079,53900,37
rejoice794,2025,4197089503,LCE_MX_L3951219_00,377,21450,80850,55
rejoice794,2025,4197117331,LCE_MX_L3637463_00,618,38236,236380,44
rejoice794,2025,4197118872,LCE_SX_L4783245_00,2409,1463,35240,6
rejoice794,2025,4197127369,LCE_SX_L2869273_00,1286,37994,488760,42
rejoice794,2025,4197138637,,89030,99,88140,1
rejoice794,2025,4197139076,LCE_MX_L2039661_00,565,165407,934660,196
rejoice794,2025,4197148369,LCE_MX_L2466562_00,752,20614,154950,22
rejoice794,2025,4197152619,LCE_SX_L1199331_00,298,76351,227830,84
rejoice794,2025,4197164280,LCE_SX_L3777916_00,3784,1848,69920,6
rejoice794,2025,4197168135,LCE_SX_L7400918_00,4343,495,21500,1
rejoice794,2025,4197174546,,395,75020,296600,135
rejoice794,2025,4197181851,LCE_MX_L4612288_00,473,13805,65250,18
rejoice794,2025,4197206181,LCE_MX_L8482770_00,896,5951,53340,8
rejoice794,2025,4197216004,LCE_MX_L2805287_00,711,9493,67480,14
rejoice794,2025,4198053755,LCE_MX_L7399409_00,1332,75757,1008940,90
rejoice794,2025,4198067079,LCE_MX_L2945180_00,2627,3641,95660,6
rejoice794,2025,4198072370,LCE_MX_L3015101_00,845,46750,394990,71
rejoice794,2025,4201958554,LCE_MX_L1372683_00,1001,5412,54180,10
rejoice794,2025,4201969335,,238,11803,28090,16
rejoice794,2025,4201982173,LCE_SX_L6088552_00,2096,1518,31810,3
rejoice794,2025,4201985769,LCE_MX_L1003602_00,459,36454,167180,44
rejoice794,2025,4202001917,LCE_MX_L9621422_00,405,40205,162850,51
rejoice794,2025,4202006286,LCE_MX_L1479792_00,2433,16291,396390,23
rejoice794,2025,4281362510,LCE_MX_L4417052_00,2199,15895,349470,18
rejoice794,2025,4281372610,LCE_MX_L4292751,522,27973,146150,32
rejoice794,2025,4281375152,LCE_MX_L0032279_00,222,41019,90900,49
rejoice794,2025,4281379771,LCE_MX_L0892546_00,218,53526,116500,67
rejoice794,2025,4164470804,LCE_SX_L5054118_00,3018,2002,60420,6
rejoice794,2025,4172030999,LCE_MX_L7896830_00,2723,12870,350400,14
rejoice794,2025,4197085659,LCE_MX_L6428431_00,604,20042,121080,22
rejoice794,2025,4197132213,LCE_MX_L4531956_00,774,6996,54180,9
rejoice794,2025,4197147813,LCE_MX_L2466519_00,5085,5885,299280,6
rejoice794,2025,4197189388,LCE_MX_L6864752_00,3606,4796,172940,14
rejoice794,2025,4198069354,LCE_MX_L7565593_00,1112,6765,75260,8
rejoice794,2025,4330317655,LCE_MX_L5321863_00,306,5962,18260,8
rejoice794,2025,4330321773,LCE_MX_L5087314_00,1142,9735,111190,14
rejoice794,2025,4330323743,LCE_MX_L6166084,1211,10131,122640,14
rejoice794,2025,4330325904,LCE_MX_L1167288_00,4502,14905,671030,18
rejoice794,2025,4330332247,LCE_MX_L5005853_00,1676,7678,128660,18
rejoice794,2025,4334355733,LCE_MX_L3975504_00,375,25267,94850,26
rejoice794,2025,4334371523,LCE_MX_L7226391_00,578,12430,71850,16
rejoice794,2025,4164431838,LCE_SX_L3910039_00,13239,385,50970,1
rejoice794,2025,4164435432,LCE_MX_L2418197_00,539,8096,43600,14
rejoice794,2025,4193205529,LCE_SX_L2975161,679,17666,120040,19
rejoice794,2025,4193284600,LCE_MX_L2446781_00,9091,385,35000,1
rejoice794,2025,4197127176,LCE_MX_L2680268_00,449,5654,25390,7
rejoice794,2025,4197164649,LCE_SX_L0207455_00,2644,1100,29080,3
rejoice794,2025,4197165048,LCE_SX_L9648343_00,681,5313,36160,14
rejoice794,2025,4197918363,LCE_MX_L2339192_00,10019,2310,231440,4
rejoice794,2025,4343724809,LCE_MX_L7639739_00,2629,1661,43660,3
rejoice794,2025,4361104119,LCE_MX_L7772478_00,552,5522,30490,6
